Name,Wiki URL,Image URL,Description
Tamannaah,https://en.wikipedia.org/wiki/Tamannaah_Bhatia,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Tamannaah_at_Entertainment_trailer_launch.jpg/220px-Tamannaah_at_Entertainment_trailer_launch.jpg,"Tamanna Bhatia (born 21 December 1989), known professionally as Tamannaah, is an Indian actress who predominantly appears in Tamil and Telugu  films. She has also appeared in several Hindi films. In addition to acting, she also participates in stage shows and is a prominent celebrity endorser for brands and products."
Sandhya (actress),https://en.wikipedia.org/wiki/Sandhya_(actress),,"Revathy (born 24 September 1988), known by her stage name ""Kadhal"" Sandhya, is an Indian film actress who acts primarily in Tamil, Malayalam, Telugu and Kannada films. She made her debut as an actress in the 2004 Tamil film Kaadhal (2004), her performance in which earned her a Filmfare Award and Special Jury Award by Government of Tamil Nadu."
Taapsee Pannu,https://en.wikipedia.org/wiki/Tapsee_Pannu,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/IIFA_2017_Rocks_Green_Carpet_%2837853647916%29_%28cropped%29.jpg/220px-IIFA_2017_Rocks_Green_Carpet_%2837853647916%29_%28cropped%29.jpg,"Taapsee Pannu (born 1 August 1987) is an Indian actress who works primarily in Telugu, Tamil and Hindi films. Pannu made her acting debut with the 2010 Telugu film Jhummandi Naadam and then starred in the 2011 films Aadukalam, Vastadu Naa Raju and Mr. Perfect. In 2013, she appeared in the Tamil film Arrambam and made her Hindi film debut with the successful comedy Chashme Baddoor."
Tanaaz Irani,https://en.wikipedia.org/wiki/Tanaaz_Irani,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Tanaaz-Irani.jpg/220px-Tanaaz-Irani.jpg,"Tanaaz Irani (née Lal) (born 8 April 1972) is an Indian actress. She has acted in Bollywood films and Hindi television serials. She has also been credited as Tanaaz Lal, her maiden name, and Tanaaz Currim (her ex-husband being Farid Currim). She participated in Bigg Boss 3 in 2009."
Swastika Mukherjee,https://en.wikipedia.org/wiki/Swastika_Mukherjee,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Swastika_Mukherjee_-_Kolkata_2015-10-10_5831.JPG/220px-Swastika_Mukherjee_-_Kolkata_2015-10-10_5831.JPG,Swastika Mukherjee (born 13 December 1980) is an Indian actress and the daughter of Late Santu Mukhopadhyay.
Tanushree Dutta,https://en.wikipedia.org/wiki/Tanushree_Dutta,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Tanushree_Dutta_at_Femina_Miss_India_Finalists_%2824%29.jpg/200px-Tanushree_Dutta_at_Femina_Miss_India_Finalists_%2824%29.jpg,"Tanushree Dutta (pronounced ) is an Indian model and actress who primarily appears in Bollywood movies. Dutta was the recipient of the Femina Miss India Universe title in 2004 at age 20. During the same year at the Miss Universe beauty pageant, she was among the top ten finalists."
Tanishaa Mukerji,https://en.wikipedia.org/wiki/Tanishaa_Mukerji,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Tanishaa_Mukerji_photoshoot_%28cropped%29.jpg/220px-Tanishaa_Mukerji_photoshoot_%28cropped%29.jpg,"Tanisha Mukerji  is an Indian film actress known for her works in  Indian movies, Bollywood and Telugu and Tamil films. Part of the Mukherjee-Samarth family, she is the daughter of filmmaker Shomu Mukherjee and actress Tanuja Samarth and the younger sister of Bollywood actress Kajol. She made her debut with the Hindi film Sssshhh... in 2003. She had her first hit with Ram Gopal Varma's Sarkar, appearing alongside Amitabh Bachchan and Abhishek Bachchan. She also was a contestant, and also ended up as the first runner-up on the reality show Bigg Boss 7 in 2012"
Swapna (actress),https://en.wikipedia.org/wiki/Swapna_(actress),https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/India_film_clapperboard_%28variant%29.svg/30px-India_film_clapperboard_%28variant%29.svg.png,"Swapna Khanna is an actress of South Indian origin who acted in Telugu, Tamil, Malayalam and Bollywood films in the 1980s and early 1990s. She was named Swapna, formerly Manjari Dhody, by Anil Sharma."
Swaroop Sampat,https://en.wikipedia.org/wiki/Swaroop_Sampat,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Swaroop_Sampat.jpg/220px-Swaroop_Sampat.jpg,Swaroop Sampat (born 3 November 1958) is an Indian actress who has acted in several Hindi language films such as Naram Garam and Nakhuda and is known for her performance in television serials like Yeh Jo Hai Zindagi. She won the Miss India contest in 1979 and represented India at Miss Universe 1979.
Swathi Reddy,https://en.wikipedia.org/wiki/Swati_Reddy,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Swati_TeachAIDS_Launch_2010.jpg/220px-Swati_TeachAIDS_Launch_2010.jpg,"Swathi Reddy (born 19 April 1987) is an Indian film actress and television presenter who predominantly works in Telugu Cinema along with Tamil and Malayalam films. Her nickname Colors Swathi  comes from her stint in the Telugu television show Colours, which was telecast on Maa TV. After playing supporting roles, she made her debut as a leading actress in the Tamil film Subramaniapuram (2008). Her role in the Telugu film Ashta Chamma earned her the Filmfare Award and Nandi Award for Best Actress."
Tun Tun,https://en.wikipedia.org/wiki/Tun_Tun,,"Tun Tun (11 July 1923 – 24 November 2003) was the screen name of Indian playback singer and actress-comedian, Uma Devi Khatri, who was called ""Hindi cinema's first-ever comedienne""."
Suryakantam,https://en.wikipedia.org/wiki/Suryakantham,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Tanjore-style_Carnatic_tambura.JPG/180px-Tanjore-style_Carnatic_tambura.JPG,
Tara (actress),https://en.wikipedia.org/wiki/Tara_(actress),https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/India_film_clapperboard_%28variant%29.svg/30px-India_film_clapperboard_%28variant%29.svg.png,"Tara (born 3 August 1944 in Imphal, Manipur, India) is an Indian film actress, who has worked in Assamese, Manipuri, Punjabi and Hindi films in a career extending more than 50 years. Her prominent features include Halodhia Choraye Baodhan Khai, which won the National Film Award for Best Feature Film in 1988, Banaras - A Mystic Love Story, and Shakuntala, directed by Bhupen Hazarika.
She died 19 May 2007 in Gauhati, Assam."
Suraiya,https://en.wikipedia.org/wiki/Suraiya,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Suraiya_in_1946_film_Gajre.jpg/220px-Suraiya_in_1946_film_Gajre.jpg,"Suraiya Jamal Sheikh (15 June 1929 – 31 January 2004), popularly known by the mononym Suraiya, was a  popular Indian Hindi/Hindustani film actress and playback singer in Bollywood. She was active from 1936 to 1963."
Sushmita Sen,https://en.wikipedia.org/wiki/Sushmita_Sen,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Sushmita_Sen_Manish_M_B%27day_Bash.jpg/220px-Sushmita_Sen_Manish_M_B%27day_Bash.jpg,Sushmita Sen (born 19 November 1975) is an Indian film actress and model who was crowned Femina Miss India in 1994 and Miss Universe 1994 contest at the age of 18. Sen is the first Indian woman to win the competition and has primarily worked in Hindi films.
Surveen Chawla,https://en.wikipedia.org/wiki/Surveen_Chawla,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Surveen_Chawla_celebrities_grace_Lux_Golden_Rose_Awards_2016_in_Mumbai_%2827%29_%28cropped%29.jpg/220px-Surveen_Chawla_celebrities_grace_Lux_Golden_Rose_Awards_2016_in_Mumbai_%2827%29_%28cropped%29.jpg,"Surveen Chawla is an Indian film actress and dancer. She started her career with television soap operas in the earlier days and ended up in appearing in the films. She is known for her roles in movies and serials like Hate Story 2 (2014), Ugly (2013), Parched (2015) and 24 (2016) etc. along with many others films. In 2018, she was seen in web series Haq Se."
Sushama Reddy,https://en.wikipedia.org/wiki/Sushma_Reddy,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Sushama_Reddy.jpeg/220px-Sushama_Reddy.jpeg,"Sushama Reddy is an Indian model, VJ, actress and producer."
Tabu (actress),https://en.wikipedia.org/wiki/Tabu_(actress),https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Tabu_promoting_Andhadhun_in_2018.jpg/220px-Tabu_promoting_Andhadhun_in_2018.jpg,"Tabassum Fatima Hashmi (born 4 November 1971), known by the mononym  Tabu, is an Indian film actress primarily working in Hindi films, in addition to Telugu, Tamil, Malayalam, English, Bengali and Marathi films. She has won two National Film Awards for Best Actress and six Filmfare Awards, including a record four Critics Awards for Best Actress. In 2011, the Government of India awarded her with Padma Shri, the fourth highest civilian honour of the country."
Supriya Pathak,https://en.wikipedia.org/wiki/Supriya_Pathak,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/SupriyaPathak.jpg/235px-SupriyaPathak.jpg,"Supriya Pathak Kapur (born 7 January 1961) is an Indian actress of film, television and stage. She is mostly popular for playing the role of Hansa Parekh in the  Khichdi franchise, and for her vitriolic avatar of ""Dhankor Baa"" in Sanjay Leela Bhansali's Goliyon Ki Raasleela Ram-Leela."
Supriya Devi,https://en.wikipedia.org/wiki/Supriya_Devi,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/The_President%2C_Shri_Pranab_Mukherjee_presenting_the_Padma_Shri_Award_to_Ms._Supriya_Devi%2C_at_an_Investiture_Ceremony-II%2C_at_Rashtrapati_Bhavan%2C_in_New_Delhi_on_April_26%2C_2014.jpg/220px-thumbnail.jpg,"Supriya Devi (Supriya Choudhury; 8 January 1933 – 26 January 2018) was an Indian actress who is known for her work in Bengali cinema for more than 50 years. She is best known for her portrayal of Neeta in Ritwik Ghatak's Bengali film Megha Dhaka Tara (1960). She was conferred the Filmfare Award and the BFJA Award twice. In 2011, she received the Banga-Vibhushan, the highest civilian honour in West Bengal. In 2014, she was awarded the Padma Shri by the Government of India, the fourth highest civilian award in India, for her contributions to the entertainment industry."
Sunaina,https://en.wikipedia.org/wiki/Sunaina,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Sunania_at_61st_FF.jpg/220px-Sunania_at_61st_FF.jpg,"Sunaina is an Indian film actress and model. She predominantly works in Tamil movies as well as few Telugu, Malayalam and Kannada languages. She made her on-screen debut with Telugu film Kumar Vs Kumari (2005) and her Tamil debut Kadhalil Vizhunthen (2008)."
Surbhi Jyoti,https://en.wikipedia.org/wiki/Surbhi_Jyoti,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Surbhi_Jyoti_graces_Kapil_Sharma_and_Ginni_Chatrath%E2%80%99s_wedding_reception_%2823%29.jpg/220px-Surbhi_Jyoti_graces_Kapil_Sharma_and_Ginni_Chatrath%E2%80%99s_wedding_reception_%2823%29.jpg,Surbhi Jyoti (born 29 May 1988) is an Indian television actress known for her portrayal of Zoya in Qubool Hai and Bela in Naagin 3.
Sumithra (actress),https://en.wikipedia.org/wiki/Sumithra_(actress),,"Sumithra is an Indian actress. She has appeared in Tamil, Malayalam, Kannada and Telugu language films. She acted as the lead heroine in films between 1974 and 1986. She later started being known for her roles as a mother since the 1990s."
Sumitra Devi (actress),https://en.wikipedia.org/wiki/Sumitra_Devi_(actress),https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Sumitra-devi-in-1956.jpg/220px-Sumitra-devi-in-1956.jpg,Sumitra Devi (listen (help·info)) (22 July 1923 - 28 August 1990) was an Indian actress who is recognized for her work in Hindi as well as Bengali cinema during the 1940s and 1950s. She is most remembered for her role in the 1952 Hindi film Mamta directed by Dada Gunjal. She was the recipient of BFJA Award for Best Actress for two times. She was one of the exquisite beauties of her time and has been regarded as the most beautiful woman of her time by veterans such as Pradeep Kumar and Uttam Kumar.
Sunny Leone,https://en.wikipedia.org/wiki/Sunny_leone,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Sunny_Leone_for_%27Sunny_Ka_New_Year_Call%27_campaign.jpg/220px-Sunny_Leone_for_%27Sunny_Ka_New_Year_Call%27_campaign.jpg,"Karenjit Kaur Vohra (born May 13, 1981), known by her stage name Sunny Leone (/liˈoʊni/), is a former pornographic actress currently active in the Indian film industry as an actress and model. She has American and Canadian citizenship. She has also used the stage name Karen Malhotra. She was named Penthouse Pet of the Year in 2003, was a contract performer for Vivid Entertainment, and was named by Maxim as one of the 12 top porn stars in 2010."
Sumalatha,https://en.wikipedia.org/wiki/Sumalatha,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Sumalatha.jpg/220px-Sumalatha.jpg,"Sumalatha is an Indian film actress,  politician who is the current Member of Parliament in the Lok Sabha from Mandya ,  Karnataka . She has acted in more than 220 films in Telugu, Malayalam, Kannada, Tamil and Hindi.  She gained popularity in Malayalam cinema and later married Kannada actor-politician Ambareesh and has a son Abhishek Gowda."
Suman Nagarkar,https://en.wikipedia.org/wiki/Suman_Nagarkar,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Suman_Nagarkar_During_the_Shoot_of_Ishtakamya.JPG/220px-Suman_Nagarkar_During_the_Shoot_of_Ishtakamya.JPG,Suman Nagarkar (Kannada: ಸುಮನ್ ನಗರ್ಕರ್) is a Kannada film actress.
Sulochana Latkar,https://en.wikipedia.org/wiki/Sulochana_Devi,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Sulochana_Latkar_%28May_2011%29.jpg/220px-Sulochana_Latkar_%28May_2011%29.jpg,"Sulochana Latkar (born 30 July 1928) known by her screen name Sulochana, is a well-known actress of Marathi and Hindi cinema and has acted in 50 films in Marathi and around 250 films in Hindi. She is most known for her performances in Marathi films such as Vahinichya Bangdya (1953), Meeth Bhakar and Dhakti Jau in the lead roles, as well as for the mother roles she played in Hindi cinema right from 1959 film Dil Dekhe Dekho to the year 1995. She and Nirupa Roy epitomized the ""mother"" roles right from 1959 until the early 1990s."
Supriya Karnik,https://en.wikipedia.org/wiki/Supriya_Karnik,,"Supriya Karnik is an Indian television actress and character artist in Bollywood, known for her negative roles. She is highly popular for portraying comic roles in super-hit movies Mujhse Shaadi Karogi and Welcome."
Sulakshana Pandit,https://en.wikipedia.org/wiki/Sulakshana_Pandit,,"Sulakshana Pratap Narain Pandit is an Indian playback singer and former Bollywood leading lady. Her brothers are the composing duo Jatin–Lalit and her younger sister is Vijayta Pandit who achieved fame with her debut movie Love Story. Her uncle is the accomplished classical vocalist Pandit Jasraj. She won a Filmfare Best Female Playback Award in 1975 for her song ""Tu Hi Sagar Hai, Tu Hi Kinara""."
Sukumari,https://en.wikipedia.org/wiki/Sukumari,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Sukumari_at_kollam.JPG/220px-Sukumari_at_kollam.JPG,Sukumari (6 October 1940 – 26 March 2013) was an Indian film actress best known for her work in Malayalam and Tamil films.
Suman Ranganathan,https://en.wikipedia.org/wiki/Suman_Ranganathan,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Suman_Ranganathan_at_60th_South_Filmfare_Awards_2013_%28cropped%29.jpg/220px-Suman_Ranganathan_at_60th_South_Filmfare_Awards_2013_%28cropped%29.jpg,"Suman Ranganath (born 26 July 1974) is an Indian model and actress who has starred in Kannada, Bengali, Tamil, Malayalam, Telugu and Hindi films."
